Comment,Author,Comment ID,Like Count
Such an unballanced debate. ABC making their position very clear,@mezienglish7229,Ugxj_Tfyc7VrURbyjMV4AaABAg,0
"Blaming all problema on previous administration? This woman shows no accountability at all. If anythinh fails, it's Trumps fault hahahaha easy politics",@mezienglish7229,UgxeFLdnmx5xcjZT9754AaABAg,0
Voting for that woman endorses the well-known idea that americans are more and more stupid and guided by pure emotion and no reason. She is such a populiat puppet that seduces people by cheap speech about taking care of common citizen.,@mezienglish7229,UgxeoZn9uMNI5FIw_FR4AaABAg,0
Trump is so right the unions are suffering so many out of work suffering.,@Jorbabe,UgwFxfGkKZ7TXZdug-t4AaABAg,0
Economy and Cost of Living in the United States,@localmello_dancer,UgzNmiRooMrq1NlDxvF4AaABAg,0
"2:25 - why did she want to introduce herself? - she is the VICE PRESIDENT! Everyone, especially DT, knows who she is.",@animaze8043,Ugx0_qaitNc2LEKj7UR4AaABAg,0
"Always the person with least expressions, shows the most truth. Kamala's facial expressions were all over the place, portrayed sneakiness. Trump's facial expressions only portrayed the truth.",@VPXM2012,UgxBDMRrMVaZVHXY37J4AaABAg,0
This is past.Remove it.,@LeonardLangford,Ugy3FVFl5g-Ma5kef2l4AaABAg,0
The fact that trump wasn’t trying to say anything when she was talking 😂😂😂about,@miltoncastro3896,UgxjQZDvPsmtnWPRbx54AaABAg,0
"Can Kamala hear Obama loud enough with those ear plugs,..I meant ear rings.",@davidwanlessjr1863,UgyCb74eD0Gy9pb5P2R4AaABAg,1
"The reason I'm voting for her is Not just for me,but for my grandmother who picked cotton in the fields of Alabama,for a pay nobody could live off of👌For my grandpa who fought with his soldier brothers at Pearl harbor.🪖                                  (His best friend was white)🫶🤷We have a chance to make history for all the woman who fought for equality,racism,the right to vote,to end slavery,and to stand up for what's right 💯👌We have to make history happen now📖The ones that fought to change America getting old🧓.They deserve to witness everything they worked hard changing for us,Finally all come together on God's timing 🙏🫶💙🙌⚖️📖",@keandrecardoza83,UgxlVdK5Rd4TvOTGxp14AaABAg,0
"All you cultists should actually  pay more attention to what your cult leader constantly talks about vs. what the democrats talk about. It will only take about ten hours of listening to each side.

Then, you might realize you are in a cult, and realize that the other side brings truth and optimism to your future, instead of some dark dystopian, deranged thoughts about the world.

Good luck to you.",@erikcamarena3622,Ugxc8ROWU_y7qzbsDCh4AaABAg,0
Cult followers.,@erikcamarena3622,UgzzpqcPss92K-cw1Kp4AaABAg,0
"Trump: blah, blah blah,  whine, whine, whine. I have no intelligence. No thoughts. I am a baby. I have had 9 years to come up with a health care plan, but its still not ready and i have nothing to share. 

He is a total joke. Wake up culties.",@erikcamarena3622,UgwcadlZTsml2p-tO9Z4AaABAg,0
"Trump: blah, blah blah,  whine, whine, whine. I have no intelligence. No thoughts. I am a baby. I have had 9 years to come up with a health care plan, but its still not ready and i have nothing to share. 

He is a total joke. Wake up culties.",@erikcamarena3622,UgxgB_5NY4lhGj6UOD54AaABAg,0
Why does this feel fake to me? 😂😂 not the debate but the first 60 seconds of it lol,@Deladank-go2mv,UgxcLZ7m6av8bZHIGOd4AaABAg,0
Não estados unidos,@pedroemanueltrindade1296,UgyupAGe3Odbb40ml194AaABAg,0
"Donvict Trump, say people can't afford bread, but they can afford $400 sneakers and $100,000 watches! weird old man himself 😂",@wizben3135,UgwL_C9iEf2YONEj08Z4AaABAg,0
"That David Muir is a shady one. Notice he rarely ever looks directly into the camera.

He has that sideways look of a puppy that just finished pooping on the rug, or tearing up someone's shoes.",@theredcatuprock,UgxzyNY3BIHPUNR4dTR4AaABAg,0
"Our vice president. His name would be Tim walz. He's the Minnesota Governor, the state of Minnesota who made it mandatory. They have no choice to have tampon dispensers put on the walls of 5th grade boys bathrooms. Boys don't have periods. Boys don't use tampons why that Governor did. It was to make happy the lgbtq community to kiss their butts. A boys tampon dispenser in a 5th grade bathroom men don't have periods. What are they going to do with those tampon dispensers? Shove them up their butt??? I got so sick into my stomach when they talked about that about putting tampon dispensers in boys bathrooms. Every single School in the state of Minnesota has that and 5th grade boys bathrooms",@CaptShriver,UgzUQW7uvczDJ0aQr6x4AaABAg,0
"You're going to see if the election is decided on the 5th before midnight. If it's an overwhelming Trump victory, November 6th will start the most chaos ever seen in America since the American civil war 159 years ago. It's going to be absolute anarchy and chaos in the streets of America in the big cities and maybe even in the medium-sized cities. I'm grateful I live in a small town that is all pretty much all Trump supporters. There are Trump dance signs everywhere in lake City and in Cadillac, Michigan which is 15 mi from me about. I only seen one Harris/ tampon Tim sign for president",@CaptShriver,Ugxn5INKtnQx96IEY9x4AaABAg,0
"She mocks him for the dogs and the cats being eaten in Ohio when on live TV last week or the week before a woman was arrested and they even showed it and you could hear the officer talk about it to the woman who murdered. That cat killed that cat right there on the spot and then began eating it. Several reports of animals, pets gone missing that were outside pets all over the place in Springfield, Ohio. It's terrible. From my understanding it's Haitian immigrants",@CaptShriver,UgzaWiPz7llekr2Y2614AaABAg,0
"She mocks him for the dogs and the cats being eaten in Ohio when on live TV last week or the week before a woman was arrested and they even showed it and you could hear the officer talk about it to the woman who murdered. That cat killed that cat right there on the spot and then began eating it. Several reports of animals, pets gone missing that were outside pets all over the place in Springfield, Ohio. It's terrible. From my understanding it's Haitian illegal immigrants",@CaptShriver,UgwtIi6Eyp7yH6Os5Cp4AaABAg,0
🇺🇸 TRUMP 2024 OR AMERICA NO MORE 🇺🇸,@CaptShriver,UgzUwQbovjXQwOcqgax4AaABAg,0
Why does Muir call him Mr. President?,@kelliegreene1262,UgxECCgBHLaKJR5fJ8B4AaABAg,0
"She is democracy coveraged politic by people voter  by democratic system difinitely constutional . Not sure exactly how democracy is . 
She and gangs get taxs money salary abd all about failure democracy of future people.  Generation nation treassure . We mentioned all things crisis under Democrate part for 3 decaded",@nickyc829,UgyfUNo6Q26CvmKfhCR4AaABAg,0
In Trump we trust ! Harris(Ms 2%) is strongly uncopetent about economics theory in addition she is antisemit/anti Israel. Democrates Want continue Ukraine's war to make more deaths...,@DJ_T800,UgxjXkAEob-_c22mURp4AaABAg,0
Trump just has to have Last word like a child fighting with there mom,@katethekreatorh5508,Ugww4pXZafIbt_VEJqB4AaABAg,1
"PV Harris, you’re the best , you are debating with the biggest CLOWN in the WORLD 😂😂😂",@frankbagaforo5947,UgzZfB-gz86zUAmRNRB4AaABAg,2
"I think the next debate should be hosted by Sean Evans and Hot Ones! Policy questions with increasingly spicy wings.. 
It would definitely be entertaining.",@jeepdude7359,Ugz0h4i08v3abco_0m54AaABAg,0
"ABC is messed up, get your line straight",@rondaclinton4273,UgxCq83j9hzg8U9WGLl4AaABAg,0
Nobody is fact checking her,@rondaclinton4273,UgxlSjBKjv9x0EArAFR4AaABAg,0
I vote trump,@rondaclinton4273,Ugx9gpg07JHLnAN43GR4AaABAg,1
"You guys got harris in hiding, you wont even let her in interviews, whats all that about huh?",@rondaclinton4273,Ugz6gC-Q-vWCYYqb0mN4AaABAg,0
Harris didn't even answer the question the first time,@rondaclinton4273,UgwvX_NRc-ZRdERo8PV4AaABAg,0
ABC IS FULL OF CRAP,@jbanga_YT,Ugxs8OIUh-exvjw9-Ox4AaABAg,0
Donald trump good,@rambikrammalla2622,Ugxp9WwCibInVKumVL54AaABAg,0
Trump❤,@elllicari4570,UgzHZml1mUIn9xLaZJZ4AaABAg,0
"Kamal is a joke everything that went wrong was because of her but she used Joe Biden to blame if thing didn’t go well. Now imagine what she will do as a president. Things are already bad now, imagine how much more worse it would be if she’s was in house. She can’t do anything, she has no plans to change anything. This is a person who jokes about a lot of things on live tv.",@Giovannie061,UgwmI060qjHXYZ7NC0Z4AaABAg,0
The US Judicial and Executive systems are powerless against a dangerous criminal like Donald Trump. A person who committed treason by supporting and inciting the Jan 6 riots has trampled badly on the US Constitution. The American people are unfortunate to have an immoral leader like Donald Trump. It is impossible to elect a man who is too dangerous to democracy and immoral to become a leader of a great power like the United States of America.,@kynanpham8512,Ugwoo57HPlxveZ96a994AaABAg,1
Please stopping attacking people by a proper manner and explain the inflation. How rude she is.,@Finalstart007,UgwULUZyOAoGbiIPKe14AaABAg,0
Only one word. Inflation. Look what she had done to hurting the economy.  crazy stupid.,@Finalstart007,Ugwl2We6WjrmF65-omx4AaABAg,0
Who is that clown next to Kamala?,@Mik-gp4qj,UgyzjfBqIOlMorWo7MF4AaABAg,0
And how long that $6000 will last or that $50000 she will again get our country into more debt with the Chinese and  Russian,@SureshMaharaj-h9d,UgwBEHidifwfKNFdX_l4AaABAg,0
American people want a president but not a lady president who would ruin even more,@SureshMaharaj-h9d,UgxEZVaFlPOXSZ_xi_l4AaABAg,0
And now is affread to debate her for a second time !!!!! What a coward and a loser this man is a disgrace for USA 🇺🇸,@TheRoger1917,Ugz3ZP3YjMwyrY3qnj94AaABAg,1
she is mumbling,@JisuKim-z6g,UgyS0zwp5T_s4zo8R_94AaABAg,1
LOL. At one point Kamala was looking at Trump with a concerned look on his face. She felt sorry for him.,@brianmcnevin1419,Ugx13--47OSo8N4FT2h4AaABAg,3
"If Trump becomes President again he will do everything to stay in power by any means (legal or illegal) which he has already tried, but this time he is better prepared and time to prepare. Is it an idiotic and dangerous dictator MAGA wants for the US in the future which will get crazier day by day? Trump is a disgrace for America! What is wrong with Americans voting for this MEGA idiot? Yes, you can tell a little by looking at his MAGA followers but... . Also seems like most of the people in the Republican Party is on the same crazy level!",@willyhaug549,Ugyg08x2bwB69muzYSZ4AaABAg,1
"She didn’t bring out data fact, she only speaks bias personal opinions 
… she needs data and facts",@huiyenlo2461,UgwEzObi71rsWxw-O7V4AaABAg,1
He’s already in trouble in see him being president to getting his self off for the crimes he committed that says a lot about,@RufusSmith-o6w,UgxYlh94SvNcBbqqm8p4AaABAg,0
Look up his history of presidency an see the facts for itself,@RufusSmith-o6w,UgyRDHwmAPHDIXghtOp4AaABAg,0
Powerful lies,@RufusSmith-o6w,UgxwrmtW7gGcF6wjVAZ4AaABAg,0
Why people not talking about him having a bromance with Putin,@RufusSmith-o6w,Ugw8mDx424jonAN4Fuh4AaABAg,0
She’s saying what some people are afraid of to say because she’s strong enough to take the rains.,@RufusSmith-o6w,UgzuyGd6YyXy558YlqV4AaABAg,0
It clear the target is families targeting Americans look at the danger him in Vance caused spreading lies and Vance said it was a lie that they would keep telling. So if anyone wants a president like that it says a lot about people,@RufusSmith-o6w,Ugx76kSMW72YhiqQ5ep4AaABAg,0
Putin is his buddie he admitted that’s who it seem he’s in favor of sound like a true sellout,@RufusSmith-o6w,UgxQo-Sk4onI87-0TFN4AaABAg,0
The truth came out an now he don’t want to be exposed anymore then he has that’s why refuse to debate again,@RufusSmith-o6w,UgybcVO7DgNxDntSxbB4AaABAg,0
That’s what there saying about him,@RufusSmith-o6w,UgxHf2u31Gl3BS_SF514AaABAg,0
He sounds like he acting,@RufusSmith-o6w,Ugx38cWxb-MukZrebX94AaABAg,0
Not looking 👀 at her gender but she’s strong an not afraid of him at all I vote blue,@RufusSmith-o6w,UgyMAPUfPUvQCfqu0Wx4AaABAg,0
"She said she would buy back assault weapons, that’s not taking guns that people need to protect their homes it’s taking assault weapons for criminals use",@RufusSmith-o6w,Ugxn7FEMYGj9NpHWJqt4AaABAg,0
"He told over thirty different lies during this debate, so why are people believing this. I vote blue because I don’t want to be lied to",@RufusSmith-o6w,Ugz7L4vKZjEMzAJhoLZ4AaABAg,0
Why’d they don’t talk about the violence they caused in spring field and that’s what would happen if he becomes president,@RufusSmith-o6w,UgyNXs-ua1ZoL2DaNWl4AaABAg,0
What beautiful lies he tells,@RufusSmith-o6w,UgzQnfbYnjIMlzKygGF4AaABAg,0
AMEN,@zebanzaldua6599,Ugwlv2_F2pcI1of9TfR4AaABAg,1
Mr Trump showed how easily he can be manipulated and beaten at the debate. Don’t want that in the White House. That’s all.,@Tom.788,UgzrzGqZPnhIL2VSBOJ4AaABAg,0
Are u telling me two ABC nobodies and a girl kicked Trumps butt? I thought snowflake was strong.,@brianmcnevin1419,UgwyTUHtfgaZ3_gRV_14AaABAg,1
"Some people from Haiti practice, animal sacrifice.",@canyouhandlethetruth9158,Ugw25b15-DF4w1u2gcx4AaABAg,0
This can’t be real life 😮if he wins I will be shocked 😳 shame on him,@faithmili5572,UgzMRJf-TTioCaoqSkN4AaABAg,1
Maybe we on are getting denied Ivf because the money is going to sexual transions,@benitaguevara7665,UgwAbhXaANmokatCK2J4AaABAg,0
She had the questions in advance let's be real,@nittygritty7503,UgyaYrDL7f-QRQSAQLl4AaABAg,0
He needs to be punished. Mean dishonest. He lies.,@lisabrigham1595,UgxEbf7Ny3I0IfFMdB54AaABAg,1
lil late to the party but.... she is such a lier!!!!!!!!,@jamesmcclanahan2558,UgyQmt4g3y4voe57VBN4AaABAg,0
KAMALA HARRIS PLEASE SAVE OUR WOMAN!!!!❤,@hannahsmraf8486,UgzSAFj9zpvbsXHLGzZ4AaABAg,1
"Years have gone by, and why are they caring about quantum computing now?
Trying to pretend to care.
""Walkman"" syndrome.",@straighttoyou,UgxVm4eL4ZnPQrOW_Dd4AaABAg,0
Kamala is so full of chit omg ...Go trump,@Richard-s1c,UgwyiYTzLvlI_7KBIul4AaABAg,0
"Israilies are wicked and needs to give the Palestinians back their land and freedom, the Israeli people are subjugating those people in their own land, as Caucasians always do",@WaynesWorld-wk4pz,Ugwglxhy3CWDlTavHKh4AaABAg,1
Why they never asked her about the immigration problem,@WaynesWorld-wk4pz,UgzJzQnCHne0stXke2B4AaABAg,2
Trump is doing a lot of finger pointing and pouting,@WaynesWorld-wk4pz,UgyAml7NSJ2eYW05FEp4AaABAg,2
"Kamala is such a witch, she doesn't mean anything she's saying, only trying to appease people with emotional respone",@WaynesWorld-wk4pz,Ugw7Sxr97_uFrTXn6Rx4AaABAg,1
"She constantly says that the wants to help the lower classes and help small businesses. Which I think is a wonderful thing to do, however one must HELP THE COUNTRY TO HELP ITS PEOPLE. No matter how much you help or want to help the people, by allowing a multitude of people in the United States of America to come, people who don't listen to our  moral standards, you affect their livelihood  which affects their businesses. By continuing allowing us to go into Major debts and raising our infrastructure, we the people begin to struggle to pay for our basic necessities. To help the people you need to help the country first. 

I truly hope we can manage to better our country. ""God Bless America!""",@EzraAndLackies,UgzH7WCAKh1KfBNcINF4AaABAg,0
Kertzmann Landing,@JonahLeif-s6g,UgzS3bq4IIYdKDc_iQR4AaABAg,0
She won the debate with ease,@Az93171,Ugy-p4Hh_I1B0znC3Q14AaABAg,0
"Yall can think Vice President Kamala is talking bs, but you’d be wrong. She’s not lieing on Trump. Trump has NEVER done good by any policies. He piggy backed off of Obama’s last 4 years. Know this Trump LIES every time he opens his mouth!. Yall gotta show more sense and compassion for your country than that man wants you to!. SHOW HUMANITY, NOT POLITICS!!! VOTE BLUE💙💙💙💙💙💙And end these evil forces now!😂💙💙💙💙",@shararedmond5099,Ugy-Fe3Wf7AsANqc2SJ4AaABAg,0
The FCC should take ABC off the air for their disgusting role they played in the Trump/Harris debate!,@KeystoneInvestigations,Ugx66cbINAZeTLH6i8F4AaABAg,1
"There’s one thing that was positive and it’s the fact that both candidates shook hands.  That didn’t happen the last time, I believe.  I know people and their opinions differ but let’s be civil and show more respect in this way.",@michaelconti5787,UgzUFt_VO1qS96ljyx54AaABAg,1
"Consider everyone is the recruiter and we are interviewing the two candidates for our next four year contract of presidency. I prefer the person with confidence and give me trust during the interview.

I can’t hire the person gives me the shake in my heart. 

All HR knows who they should hire 

😊",@dungly3729,UgyAFb7y_VrO4E9QgAB4AaABAg,0
"Trump's lies are outrageous, silly and dangerous. He sounds like an insane fool..My foreign friends think Americans are stupid. The moderators should have fact checked him more. Every word out his mouth is a lie.",@YtheG,UgyVKw8DGE4WVoNDg054AaABAg,1
this woman is tragedy for whole world ! ! !,@Alenfaraon,Ugwx-qFlbXEEITpBTYV4AaABAg,0
"A political coup is staged against the American president, and the most unpopular politician in the Democrat Party gets installed as the nominee, and ABC News asks . . . NOTHING.",@getit9066,UgxK85hwd-aaXXwJadN4AaABAg,0
"Everyone who voted for joe biden are not americans, but are traitors.",@jesusmatinez4461,UgxuModC6vjCrmEbWxB4AaABAg,0
This was a 3 on 1 Hardcore match. With trump still winning,@StoryBoy3,Ugzu5IKUfSX6Ps50GqB4AaABAg,0
KH is such a phony. Her look of rehearsed condescension throughout this is sooo transparent.,@darrenfrye1889,UgzzwpTWYiwANxdds1d4AaABAg,1
Truly you have a plan and are uplifting and secure,@johnaggrey8376,UgwsULN07cFDXTuKcS94AaABAg,0
These are all lies and the vigor that ensues his utterances .,@johnaggrey8376,UgyneJW56kUw-h9tu2d4AaABAg,0
Be a RAMM and save America! (Republicans Against Maga Maniacs),@MO-1888,UgxCSvw1F1sYnUuapX14AaABAg,0
These are lies he loves so much. And do both go by the rules and appears Trump speaks at random and with impunity?,@johnaggrey8376,Ugw8PJ1jMSPdKCnrgcl4AaABAg,0
And he used that privilege to enrich himself through dubious means,@johnaggrey8376,UgxUolaGhuJWG9X087J4AaABAg,0
Who is nationalist.. Thinks more facts in front of voters.,@agopakumar6206,UgwYoFKdVWsnQMqv3j14AaABAg,0
He is a criminal 😂,@keys345-d2e,Ugx5nnDWcr2-3Jju9ud4AaABAg,0
Crime is the roof,@keys345-d2e,UgyPliJA19z_iXqogMZ4AaABAg,0
"People don’t go to her rallies, there’s no need to go …… 😂😂😂",@keys345-d2e,UgwpcFwqsMnfvYLLGIx4AaABAg,0
He is krazy… killing babies after full term!,@keys345-d2e,Ugxd0Wif8vlITAgBqq94AaABAg,0
I’m not a trump supporter but he is righf about the student loans.,@keys345-d2e,Ugxj4XoYuyqV3BOjkJh4AaABAg,0
What about lifting up the minimum wage and poor!,@keys345-d2e,UgwISZ1PWA8Ph1pjupZ4AaABAg,0
I love Donald Trump ❤ from the UK 🇬🇧,@Sammy_Francis,UgyVuwUQTSPY6lT6rPl4AaABAg,0
If Fox News did the debate it would be a fair fight. Period. not a 3 vs 1,@KevinPalm-d6k,UgyyRVYn_bEljr75d_94AaABAg,1
"Trump mentioned that he doesn’t know anything of or is affiliated with Project 2025?…then why is Trump’s name mentioned in the Project 2025 plan over 300 times?  Make it make sense .  Trump is fooling you MAGA supporters cause he knows that you are not going to read it.  Y’all better do your own research and stop believing Trump, his campaign and Fox without doing your own research.",@bobbys8430,UgwKndVyxciXuVn_GuV4AaABAg,1
She’s gross,@robertforcier1521,Ugy22vA6dooL1DAzovV4AaABAg,0
Get rid of the government,@robertforcier1521,UgwZXvn6xUNjqtH2ugd4AaABAg,0
If this was a heavy weight fight Kamala Harris knocked him out in the first round it was quicker than Mike Tyson vs Michael spinks,@jamesbradshawpyro4127,UgwEffyCqLYDCZxibXR4AaABAg,0
Funny how trump didn't answer any of the questions. All he did was talk nonsense.,@DeaDBeaT187,UgzVk6CgbZ0bGjy0O8V4AaABAg,0
